Order ID,Order Date,Ship Mode,Customer ID,Customer Name,City,State,Product ID,Category,Sales
2017-162859,15/02/2017,std,PG-18820,Patrick Gardner,New York City,New York,OFF-FA-10304,Off.Supp.,8.72
2018-133641,14/05/2018,std,EJ-14155,Eva Jacobs,Gulfport,Mississippi,OFF-EN-14955,Off.Supp.,48.69
2015-168494,12/12/2015,2nd C,NP-18700,Nora Preis,Fresno,California,FUR-TA-14619,Furniture,764.688
2015-168494,12/12/2015,2nd C,NP-18700,Nora Preis,Fresno,California,FUR-TA-13473,Furniture,3610.848
2015-168494,12/12/2015,2nd C,NP-18700,Nora Preis,Fresno,California,FUR-BO-14467,Furniture,254.9745
2018-115602,18/12/2018,std,DJ-13630,Doug Jacobs,New York City,New York,OFF-AR-12280,Off.Supp.,38.82
2018-115602,18/12/2018,std,DJ-13630,Doug Jacobs,New York City,New York,FUR-CH-11708,Furniture,1141.938
2018-115602,18/12/2018,std,DJ-13630,Doug Jacobs,New York City,New York,OFF-AP-10891,Off.Supp.,1704.56
2018-115602,18/12/2018,std,DJ-13630,Doug Jacobs,New York City,New York,OFF-AR-10462,Off.Supp.,3.2
2016-154956,04/07/2016,std,IM-15070,Irene Maddox,Milwaukee,Wisconsin,TEC-PH-14165,Technology,1099.96
2018-144638,10/03/2018,std,MH-18115,Mick Hernandez,Chester,Pennsylvania,OFF-AR-13958,Off.Supp.,5.248
2018-144638,10/03/2018,std,MH-18115,Mick Hernandez,Chester,Pennsylvania,TEC-PH-10149,Technology,35.91
2018-144638,10/03/2018,std,MH-18115,Mick Hernandez,Chester,Pennsylvania,FUR-FU-13724,Furniture,6.696
2018-144638,10/03/2018,std,MH-18115,Mick Hernandez,Chester,Pennsylvania,FUR-FU-13535,Furniture,43.872
2017-168620,24/12/2017,2nd C,RB-19795,Ross Baird,Charlotte,North Carolina,OFF-BI-11575,Off.Supp.,27.882
2017-168620,24/12/2017,2nd C,RB-19795,Ross Baird,Charlotte,North Carolina,OFF-ST-13716,Off.Supp.,540.048
2017-168620,24/12/2017,2nd C,RB-19795,Ross Baird,Charlotte,North Carolina,TEC-AC-14469,Technology,255.68
2018-117079,23/10/2018,std,JR-15700,Jocasta Rupert,Jacksonville,Florida,TEC-PH-14586,Technology,863.88
2017-144393,28/10/2017,std,SM-20950,Suzanne McNair,Greenville,North Carolina,OFF-BI-14236,Off.Supp.,17.616
2018-105053,07/07/2018,2nd C,CS-12355,Christine Sundaresam,Long Beach,New York,OFF-BI-11634,Off.Supp.,17.472
2017-155992,01/10/2017,1st C,CC-12220,Chris Cortes,La Porte,Indiana,TEC-PH-10215,Technology,69.9
2017-155992,01/10/2017,1st C,CC-12220,Chris Cortes,La Porte,Indiana,FUR-FU-13724,Furniture,41.85
2018-110380,02/09/2018,std,PF-19225,Phillip Flathmann,San Francisco,California,OFF-AR-10422,Off.Supp.,6.57
2015-167738,24/12/2015,std,JC-16105,Julie Creighton,Los Angeles,California,OFF-ST-13306,Off.Supp.,142.86
2015-167738,24/12/2015,std,JC-16105,Julie Creighton,Los Angeles,California,FUR-CH-11146,Furniture,292.272
2018-121412,23/09/2018,std,BG-11695,Brooke Gillingham,Louisville,Colorado,FUR-FU-10246,Furniture,29.328
2018-100426,04/06/2018,std,DC-12850,Dan Campbell,Florence,Alabama,OFF-PA-12870,Off.Supp.,12.48
2017-103646,21/04/2017,std,SP-20545,Sibella Parks,Chicago,Illinois,OFF-ST-10563,Off.Supp.,102.336
2017-103646,21/04/2017,std,SP-20545,Sibella Parks,Chicago,Illinois,OFF-AP-14487,Off.Supp.,48.792
2017-103646,21/04/2017,std,SP-20545,Sibella Parks,Chicago,Illinois,OFF-BI-12854,Off.Supp.,44.848
2017-119186,26/05/2017,Same Day,MS-17710,Maurice Satty,Fort Worth,Texas,OFF-PA-14621,Off.Supp.,10.368
2017-119186,26/05/2017,Same Day,MS-17710,Maurice Satty,Fort Worth,Texas,FUR-CH-11973,Furniture,388.43
2017-119186,26/05/2017,Same Day,MS-17710,Maurice Satty,Fort Worth,Texas,OFF-PA-14040,Off.Supp.,14.352
2017-119186,26/05/2017,Same Day,MS-17710,Maurice Satty,Fort Worth,Texas,TEC-AC-10580,Technology,63.992
2017-148698,02/05/2017,std,BD-11770,Bryan Davis,Houston,Texas,OFF-AR-14022,Off.Supp.,86.352
2015-163293,08/09/2015,1st C,KC-16255,Karen Carlisle,Macon,Georgia,TEC-AC-14209,Technology,32.97
2015-163293,08/09/2015,1st C,KC-16255,Karen Carlisle,Macon,Georgia,TEC-AC-10023,Technology,83.88
2017-160815,05/09/2017,1st C,TR-21325,Toby Ritter,Cedar Rapids,Iowa,TEC-PH-13505,Technology,278.4
2018-122154,09/04/2018,1st C,SA-20830,Sue Ann Reed,Jacksonville,Florida,OFF-LA-10121,Off.Supp.,15.12
2018-122154,09/04/2018,1st C,SA-20830,Sue Ann Reed,Jacksonville,Florida,OFF-BI-12026,Off.Supp.,17.43
2018-122154,09/04/2018,1st C,SA-20830,Sue Ann Reed,Jacksonville,Florida,OFF-PA-10994,Off.Supp.,251.64
2016-149692,06/12/2016,std,KW-16435,Katrina Willman,Austin,Texas,OFF-BI-12813,Off.Supp.,2.772
2017-119445,26/06/2017,std,GM-14500,Gene McClure,Providence,Rhode Island,OFF-ST-10617,Off.Supp.,14.9
2016-124268,04/07/2016,std,AD-10180,Alan Dominguez,New York City,New York,OFF-AR-14817,Off.Supp.,15.48
2017-154711,22/11/2017,std,TB-21355,Todd Boyes,New York City,New York,FUR-FU-10397,Furniture,39.88
2017-154711,22/11/2017,std,TB-21355,Todd Boyes,New York City,New York,OFF-BI-10605,Off.Supp.,12.192
2017-154711,22/11/2017,std,TB-21355,Todd Boyes,New York City,New York,OFF-AR-11860,Off.Supp.,20.82
2017-163384,10/11/2017,1st C,CC-12430,Chuck Clark,San Francisco,California,OFF-BI-14970,Off.Supp.,13.216
2017-163384,10/11/2017,1st C,CC-12430,Chuck Clark,San Francisco,California,OFF-PA-13172,Off.Supp.,32.4
2016-101707,27/08/2016,std,PF-19165,Philip Fox,San Diego,California,OFF-SU-11218,Off.Supp.,32.94
2016-101707,27/08/2016,std,PF-19165,Philip Fox,San Diego,California,OFF-PA-12968,Off.Supp.,114.2
2016-101707,27/08/2016,std,PF-19165,Philip Fox,San Diego,California,OFF-LA-10134,Off.Supp.,3.08
2016-138898,25/05/2016,std,JH-16180,Justin Hirsh,Pueblo,Colorado,OFF-AP-14487,Off.Supp.,845.728
2018-115427,30/12/2018,std,EB-13975,Erica Bern,Fairfield,California,OFF-BI-12103,Off.Supp.,13.904
2018-115427,30/12/2018,std,EB-13975,Erica Bern,Fairfield,California,OFF-BI-14632,Off.Supp.,20.72
2017-134425,08/12/2017,2nd C,QJ-19255,Quincy Jones,Saint Paul,Minnesota,TEC-PH-13555,Technology,114.95
2016-121391,04/10/2016,1st C,AA-10315,Alex Avila,San Francisco,California,OFF-ST-11590,Off.Supp.,26.96
2017-137043,23/12/2017,2nd C,LC-17140,Logan Currie,Springfield,Virginia,FUR-FU-13664,Furniture,572.76
2017-137043,23/12/2017,2nd C,LC-17140,Logan Currie,Springfield,Virginia,FUR-FU-13664,Furniture,286.38
2016-115847,19/09/2016,2nd C,TC-21535,Tracy Collins,Arlington,Virginia,FUR-BO-13433,Furniture,61.96
2018-126179,03/07/2018,std,CS-12460,Chuck Sachs,Columbus,Georgia,FUR-FU-12554,Furniture,23.99
2018-126179,03/07/2018,std,CS-12460,Chuck Sachs,Columbus,Georgia,TEC-PH-11557,Technology,287.97
2017-101966,14/07/2017,2nd C,BM-11785,Bryan Mills,Houston,Texas,TEC-PH-13437,Technology,419.944
2017-141397,20/06/2017,1st C,RC-19825,Roy Collins,Pasadena,California,OFF-PA-12986,Off.Supp.,46.76
2017-141397,20/06/2017,1st C,RC-19825,Roy Collins,Pasadena,California,OFF-BI-10320,Off.Supp.,17.712
2017-141397,20/06/2017,1st C,RC-19825,Roy Collins,Pasadena,California,OFF-AP-13971,Off.Supp.,21.78
2017-141397,20/06/2017,1st C,RC-19825,Roy Collins,Pasadena,California,OFF-ST-11469,Off.Supp.,161.94
2017-141397,20/06/2017,1st C,RC-19825,Roy Collins,Pasadena,California,FUR-CH-13846,Furniture,161.568
2017-141082,09/12/2017,std,FM-14380,Fred McMath,Lawrence,Massachusetts,OFF-LA-11404,Off.Supp.,3.69
2017-141082,09/12/2017,std,FM-14380,Fred McMath,Lawrence,Massachusetts,OFF-LA-11474,Off.Supp.,122.12
2017-134488,24/09/2017,std,PK-19075,Pete Kriz,Columbus,Ohio,FUR-CH-13199,Furniture,155.372
2017-145919,18/12/2017,std,HG-14965,Henry Goldwyn,Los Angeles,California,OFF-PA-13072,Off.Supp.,38.88
2017-145919,18/12/2017,std,HG-14965,Henry Goldwyn,Los Angeles,California,FUR-FU-14960,Furniture,183.84
2017-145919,18/12/2017,std,HG-14965,Henry Goldwyn,Los Angeles,California,OFF-SU-13505,Off.Supp.,579.3
2018-157651,10/12/2018,std,HA-14920,Helen Andreada,Philadelphia,Pennsylvania,TEC-AC-13116,Technology,14.2
2015-160773,01/07/2015,std,LW-16825,Laurel Workman,Deltona,Florida,TEC-PH-14586,Technology,575.92
2015-160773,01/07/2015,std,LW-16825,Laurel Workman,Deltona,Florida,OFF-BI-10546,Off.Supp.,5.184
2018-167703,03/02/2018,std,MC-17575,Matt Collins,Cincinnati,Ohio,OFF-BI-12071,Off.Supp.,5.229
2018-167703,03/02/2018,std,MC-17575,Matt Collins,Cincinnati,Ohio,OFF-ST-11490,Off.Supp.,285.552
2018-121804,03/03/2018,std,LP-17095,Liz Preis,Murray,Kentucky,OFF-AP-14859,Off.Supp.,72.8
2018-162635,09/10/2018,1st C,EB-14170,Evan Bailliet,Wilmington,North Carolina,OFF-PA-12659,Off.Supp.,10.816
2015-107153,28/09/2015,std,GZ-14545,George Zrebassa,Lawrence,Massachusetts,OFF-ST-11321,Off.Supp.,46.26
2015-117058,27/05/2015,1st C,LE-16810,Laurel Elliston,Chicago,Illinois,OFF-BI-14139,Off.Supp.,17.46
2016-120439,14/06/2016,std,AD-10180,Alan Dominguez,Philadelphia,Pennsylvania,FUR-FU-11867,Furniture,51.072
2017-128258,30/03/2017,1st C,CP-12085,Cathy Prescott,Norwich,Connecticut,OFF-PA-14156,Off.Supp.,11.34
2018-106033,15/10/2018,2nd C,FG-14260,Frank Gastineau,San Francisco,California,OFF-AR-12818,Off.Supp.,87.92
2017-142762,23/05/2017,std,LD-17005,Lisa DeCherney,San Francisco,California,FUR-FU-13691,Furniture,37.05
2018-127705,02/06/2018,std,AB-10255,Alejandro Ballentine,Lorain,Ohio,TEC-PH-10347,Technology,2.97
2018-127705,02/06/2018,std,AB-10255,Alejandro Ballentine,Lorain,Ohio,OFF-ST-14507,Off.Supp.,27.44
2015-122567,16/02/2015,std,MN-17935,Michael Nguyen,Dallas,Texas,OFF-BI-12012,Off.Supp.,1.08
2015-122567,16/02/2015,std,MN-17935,Michael Nguyen,Dallas,Texas,OFF-AP-11303,Off.Supp.,7.96
2015-121664,06/05/2015,std,HP-14815,Harold Pawlan,Los Angeles,California,OFF-BI-13684,Off.Supp.,140.736
2017-122133,16/05/2017,std,JR-15670,Jim Radford,Middletown,Connecticut,OFF-ST-12574,Off.Supp.,552.56
2018-123281,02/04/2018,std,JF-15190,Jamie Frazer,Los Angeles,California,FUR-FU-13724,Furniture,25.11
2018-100524,31/03/2018,2nd C,CM-12115,Chad McGuire,New York City,New York,FUR-FU-14018,Furniture,29.78
2018-100524,31/03/2018,2nd C,CM-12115,Chad McGuire,New York City,New York,TEC-PH-12549,Technology,677.58
2018-100524,31/03/2018,2nd C,CM-12115,Chad McGuire,New York City,New York,OFF-PA-14911,Off.Supp.,75.04
2018-113481,02/01/2018,1st C,AS-10045,Aaron Smayling,Jacksonville,North Carolina,TEC-MA-12178,Technology,695.7
2018-113481,02/01/2018,1st C,AS-10045,Aaron Smayling,Jacksonville,North Carolina,OFF-BI-13694,Off.Supp.,15.66
2018-113481,02/01/2018,1st C,AS-10045,Aaron Smayling,Jacksonville,North Carolina,OFF-BI-10474,Off.Supp.,28.854
2016-131758,28/05/2016,std,KB-16315,Karl Braun,Freeport,New York,OFF-AR-10411,Off.Supp.,47.82
2016-131758,28/05/2016,std,KB-16315,Karl Braun,Freeport,New York,OFF-LA-10262,Off.Supp.,13.05
2015-118339,17/03/2015,std,BN-11515,Bradley Nguyen,Lakeville,Minnesota,OFF-AP-11154,Off.Supp.,93.78
2015-118339,17/03/2015,std,BN-11515,Bradley Nguyen,Lakeville,Minnesota,OFF-PA-10466,Off.Supp.,47.18
2015-118339,17/03/2015,std,BN-11515,Bradley Nguyen,Lakeville,Minnesota,OFF-AR-13829,Off.Supp.,19.68
2015-118339,17/03/2015,std,BN-11515,Bradley Nguyen,Lakeville,Minnesota,OFF-BI-11758,Off.Supp.,53.4
2015-118339,17/03/2015,std,BN-11515,Bradley Nguyen,Lakeville,Minnesota,OFF-BI-10136,Off.Supp.,35.88
2015-153976,03/10/2015,2nd C,BP-11290,Beth Paige,Evanston,Illinois,FUR-CH-12880,Furniture,258.279
2017-162901,28/03/2017,1st C,AS-10045,Aaron Smayling,Arlington,Virginia,OFF-ST-10649,Off.Supp.,31.4
2018-162978,04/05/2018,std,LW-16990,Lindsay Williams,San Francisco,California,TEC-PH-13092,Technology,183.96
2018-162978,04/05/2018,std,LW-16990,Lindsay Williams,San Francisco,California,OFF-PA-12250,Off.Supp.,17.61
2018-162978,04/05/2018,std,LW-16990,Lindsay Williams,San Francisco,California,FUR-TA-13473,Furniture,300.904
2015-160444,05/07/2015,Same Day,DC-12850,Dan Campbell,Houston,Texas,OFF-ST-11522,Off.Supp.,220.776
2015-160444,05/07/2015,Same Day,DC-12850,Dan Campbell,Houston,Texas,OFF-ST-10563,Off.Supp.,281.424
2017-145247,05/05/2017,1st C,ND-18370,Natalie DeCherney,Louisville,Kentucky,OFF-PA-13641,Off.Supp.,79.14
2018-160045,26/04/2018,1st C,LB-16735,Larry Blacks,Fort Worth,Texas,FUR-FU-10010,Furniture,1.988
2015-151925,26/09/2015,2nd C,KT-16465,Kean Takahito,Los Angeles,California,FUR-CH-12961,Furniture,145.568
2018-125199,19/10/2018,std,HM-14860,Harry Marie,Philadelphia,Pennsylvania,OFF-AR-12956,Off.Supp.,123.256
2018-125199,19/10/2018,std,HM-14860,Harry Marie,Philadelphia,Pennsylvania,OFF-PA-14041,Off.Supp.,23.68
2018-125199,19/10/2018,std,HM-14860,Harry Marie,Philadelphia,Pennsylvania,TEC-PH-11336,Technology,309.576
2018-155425,10/11/2018,1st C,AB-10600,Ann Blume,Tucson,Arizona,OFF-BI-11036,Off.Supp.,38.388
2018-155425,10/11/2018,1st C,AB-10600,Ann Blume,Tucson,Arizona,TEC-MA-13183,Technology,95.994
2018-155425,10/11/2018,1st C,AB-10600,Ann Blume,Tucson,Arizona,TEC-AC-11314,Technology,239.952
2018-155425,10/11/2018,1st C,AB-10600,Ann Blume,Tucson,Arizona,TEC-PH-12563,Technology,201.584
2018-155425,10/11/2018,1st C,AB-10600,Ann Blume,Tucson,Arizona,FUR-CH-13312,Furniture,899.136
2018-133249,08/07/2018,1st C,SZ-20035,Sam Zeldin,Pico Rivera,California,FUR-FU-11588,Furniture,145.9
2016-103471,24/12/2016,std,JR-15670,Jim Radford,Colorado Springs,Colorado,FUR-BO-12613,Furniture,590.058
2016-103471,24/12/2016,std,JR-15670,Jim Radford,Colorado Springs,Colorado,OFF-AR-13405,Off.Supp.,14.04
2018-136672,07/03/2018,std,MG-17890,Michael Granlund,Clinton,Maryland,TEC-AC-14510,Technology,49.08
2015-157021,01/04/2015,2nd C,KM-16720,Kunst Miller,Vallejo,California,OFF-LA-12312,Off.Supp.,29.6
2015-157021,01/04/2015,2nd C,KM-16720,Kunst Miller,Vallejo,California,OFF-BI-10042,Off.Supp.,17.088
2016-120362,14/09/2016,std,CA-12265,Christina Anderson,Provo,Utah,FUR-TA-13008,Furniture,912.75
2015-126361,04/08/2015,2nd C,VD-21670,Valerie Dominguez,Pleasant Grove,Utah,OFF-AP-13590,Off.Supp.,1089.75
2015-126361,04/08/2015,2nd C,VD-21670,Valerie Dominguez,Pleasant Grove,Utah,OFF-PA-10806,Off.Supp.,447.84
2015-126361,04/08/2015,2nd C,VD-21670,Valerie Dominguez,Pleasant Grove,Utah,OFF-AR-10896,Off.Supp.,16.4
2015-126361,04/08/2015,2nd C,VD-21670,Valerie Dominguez,Pleasant Grove,Utah,TEC-PH-12310,Technology,399.96
2015-126361,04/08/2015,2nd C,VD-21670,Valerie Dominguez,Pleasant Grove,Utah,OFF-ST-12289,Off.Supp.,158.9
2015-126361,04/08/2015,2nd C,VD-21670,Valerie Dominguez,Pleasant Grove,Utah,OFF-BI-12852,Off.Supp.,13.184
2017-100566,03/09/2017,std,JK-16120,Julie Kriz,Aurora,Illinois,FUR-FU-13394,Furniture,83.952
2017-108504,05/02/2017,Same Day,PP-18955,Paul Prost,Smyrna,Georgia,OFF-ST-12344,Off.Supp.,80.98
2017-108504,05/02/2017,Same Day,PP-18955,Paul Prost,Smyrna,Georgia,OFF-PA-11289,Off.Supp.,348.84
2017-108504,05/02/2017,Same Day,PP-18955,Paul Prost,Smyrna,Georgia,OFF-FA-10053,Off.Supp.,9.45
2017-108504,05/02/2017,Same Day,PP-18955,Paul Prost,Smyrna,Georgia,FUR-FU-14091,Furniture,18.84
2017-108504,05/02/2017,Same Day,PP-18955,Paul Prost,Smyrna,Georgia,FUR-BO-14015,Furniture,239.98
2017-108504,05/02/2017,Same Day,PP-18955,Paul Prost,Smyrna,Georgia,OFF-EN-13001,Off.Supp.,167.96
2017-108504,05/02/2017,Same Day,PP-18955,Paul Prost,Smyrna,Georgia,TEC-PH-10215,Technology,104.85
2017-108504,05/02/2017,Same Day,PP-18955,Paul Prost,Smyrna,Georgia,TEC-PH-13645,Technology,484.83
2017-108504,05/02/2017,Same Day,PP-18955,Paul Prost,Smyrna,Georgia,OFF-PA-10357,Off.Supp.,122.97
2017-108504,05/02/2017,Same Day,PP-18955,Paul Prost,Smyrna,Georgia,OFF-ST-14804,Off.Supp.,154.44
2017-108504,05/02/2017,Same Day,PP-18955,Paul Prost,Smyrna,Georgia,OFF-PA-13892,Off.Supp.,342.37
2018-124828,03/07/2018,1st C,YS-21880,Yana Sorensen,Burlington,North Carolina,OFF-AR-13514,Off.Supp.,9.552
2018-117247,09/10/2018,std,CK-12760,Cyma Kinney,Aurora,Illinois,FUR-TA-12958,Furniture,652.45
2018-117247,09/10/2018,std,CK-12760,Cyma Kinney,Aurora,Illinois,FUR-TA-11676,Furniture,66.645
2017-124485,24/11/2017,1st C,NC-18340,Nat Carroll,New York City,New York,OFF-BI-10822,Off.Supp.,17.216
2017-124485,24/11/2017,1st C,NC-18340,Nat Carroll,New York City,New York,OFF-PA-14971,Off.Supp.,11.56
2017-124485,24/11/2017,1st C,NC-18340,Nat Carroll,New York City,New York,TEC-AC-12323,Technology,88.4
2017-124485,24/11/2017,1st C,NC-18340,Nat Carroll,New York City,New York,OFF-PA-14888,Off.Supp.,6.48
2017-159212,01/11/2017,std,KM-16375,Katherine Murray,Salem,Virginia,TEC-PH-13988,Technology,21.8
2017-159212,01/11/2017,std,KM-16375,Katherine Murray,Salem,Virginia,OFF-EN-12230,Off.Supp.,251.79
2017-161396,19/04/2017,std,GM-14455,Gary Mitchum,Columbus,Ohio,FUR-TA-12622,Furniture,205.176
2017-161396,19/04/2017,std,GM-14455,Gary Mitchum,Columbus,Ohio,OFF-PA-10418,Off.Supp.,419.4
2015-118486,06/04/2015,1st C,SD-20485,Shirley Daniels,Philadelphia,Pennsylvania,OFF-SU-14498,Off.Supp.,10.304
2015-118486,06/04/2015,1st C,SD-20485,Shirley Daniels,Philadelphia,Pennsylvania,FUR-TA-11039,Furniture,154.764
2015-118486,06/04/2015,1st C,SD-20485,Shirley Daniels,Philadelphia,Pennsylvania,TEC-AC-14659,Technology,1603.12
2017-130407,02/09/2017,std,KD-16270,Karen Daniels,New York City,New York,OFF-AR-12240,Off.Supp.,75.48
2017-130407,02/09/2017,std,KD-16270,Karen Daniels,New York City,New York,FUR-FU-11967,Furniture,39.98
2017-122245,25/09/2017,std,AB-10105,Adrian Barton,Phoenix,Arizona,FUR-TA-12356,Furniture,393.165
2018-105144,04/11/2018,std,SZ-20035,Sam Zeldin,Grand Prairie,Texas,OFF-LA-13923,Off.Supp.,23.68
2017-136329,09/07/2017,std,JD-15895,Jonathan Doherty,New York City,New York,FUR-CH-12335,Furniture,408.006
2017-136329,09/07/2017,std,JD-15895,Jonathan Doherty,New York City,New York,FUR-FU-10723,Furniture,165.28
2015-146640,30/06/2015,std,HA-14905,Helen Abelman,New York City,New York,OFF-BI-12867,Off.Supp.,334.768
2018-115994,28/01/2018,2nd C,BT-11305,Beth Thompson,Costa Mesa,California,TEC-AC-10580,Technology,239.97
2018-115994,28/01/2018,2nd C,BT-11305,Beth Thompson,Costa Mesa,California,FUR-FU-13976,Furniture,37.74
2016-126697,21/09/2016,1st C,SV-20815,Stuart Van,Houston,Texas,TEC-PH-12922,Technology,946.344
2016-126697,21/09/2016,1st C,SV-20815,Stuart Van,Houston,Texas,TEC-AC-14353,Technology,151.2
2016-126697,21/09/2016,1st C,SV-20815,Stuart Van,Houston,Texas,FUR-FU-11706,Furniture,4.928
2016-124800,26/09/2016,std,RW-19540,Rick Wilson,Mesa,Arizona,OFF-PA-10501,Off.Supp.,86.272
2016-124800,26/09/2016,std,RW-19540,Rick Wilson,Mesa,Arizona,OFF-BI-10778,Off.Supp.,72.588
2016-124800,26/09/2016,std,RW-19540,Rick Wilson,Mesa,Arizona,OFF-AP-14980,Off.Supp.,60.672
2016-124800,26/09/2016,std,RW-19540,Rick Wilson,Mesa,Arizona,OFF-BI-13984,Off.Supp.,77.031
2016-124800,26/09/2016,std,RW-19540,Rick Wilson,Mesa,Arizona,OFF-ST-10798,Off.Supp.,119.904
2016-124800,26/09/2016,std,RW-19540,Rick Wilson,Mesa,Arizona,TEC-PH-11750,Technology,263.96
2016-124800,26/09/2016,std,RW-19540,Rick Wilson,Mesa,Arizona,OFF-ST-12743,Off.Supp.,363.648
2016-164448,31/10/2016,2nd C,DK-12835,Damala Kotsonis,Salinas,California,OFF-BI-12949,Off.Supp.,9.728
2016-164448,31/10/2016,2nd C,DK-12835,Damala Kotsonis,Salinas,California,OFF-EN-12600,Off.Supp.,14.75
2016-164448,31/10/2016,2nd C,DK-12835,Damala Kotsonis,Salinas,California,OFF-BI-13708,Off.Supp.,29.8
2016-164448,31/10/2016,2nd C,DK-12835,Damala Kotsonis,Salinas,California,OFF-LA-13510,Off.Supp.,427.42
2018-122700,26/11/2018,std,LT-17110,Liz Thompson,Columbus,Ohio,TEC-PH-13092,Technology,220.752
2015-120768,19/12/2015,2nd C,IM-15070,Irene Maddox,Florence,Alabama,OFF-BI-11191,Off.Supp.,152.76
2015-120768,19/12/2015,2nd C,IM-15070,Irene Maddox,Florence,Alabama,OFF-SU-14115,Off.Supp.,7.27
2015-120768,19/12/2015,2nd C,IM-15070,Irene Maddox,Florence,Alabama,FUR-CH-10513,Furniture,1819.86
2017-153129,26/12/2017,std,FP-14320,Frank Preis,Seattle,Washington,OFF-PA-13673,Off.Supp.,33.9
2018-106852,20/06/2018,std,ST-20530,Shui Tom,Parma,Ohio,OFF-PA-11639,Off.Supp.,31.104
2018-106852,20/06/2018,std,ST-20530,Shui Tom,Parma,Ohio,OFF-AR-13829,Off.Supp.,5.248
2016-139731,15/10/2016,Same Day,JE-15745,Joel Eaton,Amarillo,Texas,TEC-AC-14975,Technology,263.88
2016-139731,15/10/2016,Same Day,JE-15745,Joel Eaton,Amarillo,Texas,FUR-CH-12024,Furniture,2453.43
2018-122735,12/04/2018,2nd C,BD-11320,Bill Donatelli,Providence,Rhode Island,OFF-BI-14364,Off.Supp.,29.7
2018-122735,12/04/2018,2nd C,BD-11320,Bill Donatelli,Providence,Rhode Island,OFF-PA-11712,Off.Supp.,39.96
2018-128160,19/12/2018,2nd C,MM-17920,Michael Moore,San Francisco,California,OFF-BI-11510,Off.Supp.,36.672
2018-117695,05/08/2018,1st C,PW-19030,Pauline Webber,Richmond,Kentucky,OFF-PA-12713,Off.Supp.,13.76
2016-166135,01/10/2016,std,SC-20440,Shaun Chance,Aurora,Colorado,OFF-ST-12974,Off.Supp.,139.424
2017-133725,23/05/2017,std,KL-16645,Ken Lonsdale,Chicago,Illinois,TEC-PH-14165,Technology,1979.928
2018-102337,13/06/2018,1st C,SD-20485,Shirley Daniels,Chicago,Illinois,OFF-ST-14804,Off.Supp.,164.736
2018-102337,13/06/2018,1st C,SD-20485,Shirley Daniels,Chicago,Illinois,FUR-CH-14289,Furniture,470.302
2018-102337,13/06/2018,1st C,SD-20485,Shirley Daniels,Chicago,Illinois,TEC-PH-12564,Technology,47.984
2015-112564,23/04/2015,1st C,TS-21160,Theresa Swint,Philadelphia,Pennsylvania,OFF-BI-14876,Off.Supp.,2.502
2016-145821,01/05/2016,std,JB-15400,Jennifer Braxton,Los Angeles,California,TEC-PH-14348,Technology,88.752
2016-160150,19/07/2016,1st C,TS-21085,Thais Sissman,Phoenix,Arizona,OFF-BI-14352,Off.Supp.,2.025
2017-133711,26/11/2017,1st C,MC-17425,Mark Cousins,Mobile,Alabama,OFF-PA-11685,Off.Supp.,70.98
2017-133711,26/11/2017,1st C,MC-17425,Mark Cousins,Mobile,Alabama,OFF-BI-10666,Off.Supp.,91.68
2017-133711,26/11/2017,1st C,MC-17425,Mark Cousins,Mobile,Alabama,OFF-BI-14352,Off.Supp.,33.75
2017-133711,26/11/2017,1st C,MC-17425,Mark Cousins,Mobile,Alabama,TEC-MA-10010,Technology,3040
2018-148474,12/06/2018,std,ME-17320,Maria Etezadi,Columbus,Georgia,OFF-BI-10977,Off.Supp.,91.2
2018-148474,12/06/2018,std,ME-17320,Maria Etezadi,Columbus,Georgia,FUR-TA-12530,Furniture,452.94
2016-111297,17/08/2016,std,SC-20440,Shaun Chance,New Bedford,Massachusetts,OFF-BI-12412,Off.Supp.,52.2
2017-123722,25/09/2017,std,NH-18610,Nicole Hansen,Irving,Texas,OFF-LA-11569,Off.Supp.,15.936
2015-155271,04/05/2015,Same Day,AA-10480,Andrew Allen,Middletown,Connecticut,FUR-FU-11473,Furniture,27.46
2016-119907,01/12/2016,std,LC-17140,Logan Currie,Seattle,Washington,OFF-BI-11765,Off.Supp.,55.424
2017-128902,11/03/2017,std,MB-18085,Mick Brown,Vineland,New Jersey,FUR-TA-11095,Furniture,244.006
2017-152289,26/08/2017,1st C,LC-16930,Linda Cazamias,Pasadena,Texas,TEC-AC-14571,Technology,159.984
2017-152289,26/08/2017,1st C,LC-16930,Linda Cazamias,Pasadena,Texas,FUR-CH-12126,Furniture,1024.716
